fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
2452,car,0.43,324,1292,321,1338,350,N/A,0.0,0,0,0,0,N/A
2452,car,0.57,307,1234,321,1281,348,N/A,0.0,0,0,0,0,N/A
2452,car,0.89,325,1575,338,1919,560,N/A,0.0,0,0,0,0,N/A
2453,car,0.60,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2453,car,0.53,318,1170,313,1227,352,N/A,0.0,0,0,0,0,N/A
2453,car,0.43,324,1292,321,1338,350,N/A,0.0,0,0,0,0,N/A
2453,car,0.56,307,1235,321,1282,348,N/A,0.0,0,0,0,0,N/A
2453,car,0.91,325,1561,337,1919,553,N/A,0.0,0,0,0,0,N/A
2454,car,0.59,314,1425,322,1514,379,N/A,0.0,0,0,0,0,N/A
2454,car,0.63,318,1170,313,1228,353,N/A,0.0,0,0,0,0,N/A
2454,car,0.43,324,1292,321,1338,350,N/A,0.0,0,0,0,0,N/A
2454,car,0.55,307,1234,321,1282,348,N/A,0.0,0,0,0,0,N/A
2454,car,0.93,325,1547,336,1919,546,N/A,0.0,0,0,0,0,N/A
2455,car,0.60,314,1425,323,1514,379,N/A,0.0,0,0,0,0,N/A
2455,car,0.59,318,1173,314,1229,353,N/A,0.0,0,0,0,0,N/A
2455,car,0.44,324,1293,321,1338,350,N/A,0.0,0,0,0,0,N/A
2455,car,0.58,307,1234,321,1283,349,N/A,0.0,0,0,0,0,N/A
2455,car,0.92,325,1536,335,1919,545,N/A,0.0,0,0,0,0,N/A
2456,car,0.60,314,1425,323,1514,380,N/A,0.0,0,0,0,0,N/A
2456,car,0.59,318,1178,315,1229,354,N/A,0.0,0,0,0,0,N/A
2456,car,0.42,324,1293,321,1338,351,N/A,0.0,0,0,0,0,N/A
2456,car,0.58,307,1235,321,1283,348,N/A,0.0,0,0,0,0,N/A
2456,car,0.92,325,1526,334,1919,541,N/A,0.0,0,0,0,0,N/A
2457,car,0.59,314,1425,323,1513,380,N/A,0.0,0,0,0,0,N/A
2457,car,0.63,318,1179,315,1230,354,N/A,0.0,0,0,0,0,N/A
2457,car,0.43,324,1294,321,1338,351,N/A,0.0,0,0,0,0,N/A
2457,car,0.57,307,1236,321,1283,349,N/A,0.0,0,0,0,0,N/A
2457,car,0.92,325,1517,334,1920,538,matricula,0.15,1833,420,1906,438,N/A
2458,car,0.59,314,1427,322,1513,380,N/A,0.0,0,0,0,0,N/A
2458,car,0.65,318,1178,315,1231,354,N/A,0.0,0,0,0,0,N/A
2458,car,0.44,324,1294,321,1338,351,N/A,0.0,0,0,0,0,N/A
2458,car,0.59,307,1235,321,1283,349,N/A,0.0,0,0,0,0,N/A
2458,car,0.91,325,1508,333,1920,534,matricula,0.31,1807,417,1878,434,N/A
2458,car,0.40,321,1358,326,1401,358,N/A,0.0,0,0,0,0,N/A
2459,car,0.57,314,1428,322,1513,380,N/A,0.0,0,0,0,0,N/A
2459,car,0.62,318,1181,316,1231,354,N/A,0.0,0,0,0,0,N/A
2459,car,0.46,324,1293,320,1338,351,N/A,0.0,0,0,0,0,N/A
2459,car,0.54,307,1235,321,1283,349,N/A,0.0,0,0,0,0,N/A
2459,car,0.91,325,1498,332,1912,529,matricula,0.39,1785,413,1859,433,N/A
2459,car,0.40,321,1356,326,1401,358,N/A,0.0,0,0,0,0,N/A
2460,car,0.56,314,1429,321,1513,380,N/A,0.0,0,0,0,0,N/A
2460,car,0.69,318,1182,316,1232,354,N/A,0.0,0,0,0,0,N/A
2460,car,0.45,324,1294,320,1338,351,N/A,0.0,0,0,0,0,N/A
2460,car,0.55,307,1235,321,1283,349,N/A,0.0,0,0,0,0,N/A
2460,car,0.93,325,1490,330,1892,523,N/A,0.0,0,0,0,0,N/A
2461,car,0.54,314,1429,321,1513,380,N/A,0.0,0,0,0,0,N/A
2461,car,0.71,318,1182,316,1234,355,N/A,0.0,0,0,0,0,N/A
2461,car,0.49,324,1293,320,1338,350,N/A,0.0,0,0,0,0,N/A
2461,car,0.59,307,1236,320,1283,349,N/A,0.0,0,0,0,0,N/A
2461,car,0.92,325,1484,331,1870,519,N/A,0.0,0,0,0,0,N/A
2461,car,0.40,321,1360,326,1401,358,N/A,0.0,0,0,0,0,N/A
2462,car,0.56,314,1429,321,1513,379,N/A,0.0,0,0,0,0,N/A
2462,car,0.69,318,1181,316,1235,355,N/A,0.0,0,0,0,0,N/A
2462,car,0.47,324,1293,320,1338,350,N/A,0.0,0,0,0,0,N/A
2462,car,0.61,307,1238,320,1284,349,N/A,0.0,0,0,0,0,N/A
2462,car,0.92,325,1478,330,1848,515,N/A,0.0,0,0,0,0,N/A
2463,car,0.59,314,1429,321,1513,379,N/A,0.0,0,0,0,0,N/A
2463,car,0.67,318,1183,315,1236,355,N/A,0.0,0,0,0,0,N/A
2463,car,0.47,324,1295,320,1338,350,N/A,0.0,0,0,0,0,N/A
2463,car,0.56,307,1240,320,1284,349,N/A,0.0,0,0,0,0,N/A
2463,car,0.90,325,1474,330,1826,509,matricula,0.45,1702,402,1769,417,N/A
2464,car,0.55,314,1429,321,1513,380,N/A,0.0,0,0,0,0,N/A
2464,car,0.69,318,1184,315,1238,355,N/A,0.0,0,0,0,0,N/A
2464,car,0.47,324,1295,319,1338,350,N/A,0.0,0,0,0,0,N/A
2464,car,0.55,307,1243,320,1285,349,N/A,0.0,0,0,0,0,N/A
2464,car,0.91,325,1470,329,1806,505,matricula,0.38,1676,399,1748,415,N/A
2465,car,0.54,314,1428,321,1512,380,N/A,0.0,0,0,0,0,N/A
2465,car,0.70,318,1184,315,1240,356,N/A,0.0,0,0,0,0,N/A
2465,car,0.46,324,1296,320,1338,350,N/A,0.0,0,0,0,0,N/A
2465,car,0.55,307,1244,320,1286,349,N/A,0.0,0,0,0,0,N/A
2465,car,0.89,325,1466,329,1788,500,matricula,0.23,1667,398,1733,412,N/A
2466,car,0.52,314,1428,322,1515,380,N/A,0.0,0,0,0,0,N/A
2466,car,0.67,318,1184,314,1242,356,N/A,0.0,0,0,0,0,N/A
2466,car,0.45,324,1295,319,1338,350,N/A,0.0,0,0,0,0,N/A
2466,car,0.50,307,1247,320,1287,349,N/A,0.0,0,0,0,0,N/A
2466,car,0.91,325,1463,329,1769,495,matricula,0.43,1655,394,1719,410,N/A
2467,car,0.57,314,1427,323,1515,380,N/A,0.0,0,0,0,0,N/A
2467,car,0.68,318,1184,314,1243,356,N/A,0.0,0,0,0,0,N/A
2467,car,0.45,324,1296,320,1338,350,N/A,0.0,0,0,0,0,N/A
2467,car,0.48,307,1249,320,1287,348,N/A,0.0,0,0,0,0,N/A
2467,car,0.88,325,1459,329,1751,491,matricula,0.24,1641,391,1702,409,N/A
2468,car,0.61,314,1427,323,1513,380,N/A,0.0,0,0,0,0,N/A
2468,car,0.69,318,1184,314,1245,356,N/A,0.0,0,0,0,0,N/A
2468,car,0.43,324,1297,320,1338,350,N/A,0.0,0,0,0,0,N/A
2468,car,0.47,307,1250,319,1288,348,N/A,0.0,0,0,0,0,N/A
2468,car,0.88,325,1456,329,1735,488,N/A,0.0,0,0,0,0,N/A
2469,car,0.63,314,1428,324,1511,380,N/A,0.0,0,0,0,0,N/A
2469,car,0.69,318,1184,313,1247,357,N/A,0.0,0,0,0,0,N/A
2469,car,0.41,324,1297,320,1338,350,N/A,0.0,0,0,0,0,N/A
2469,car,0.43,307,1250,319,1290,348,N/A,0.0,0,0,0,0,N/A
2469,car,0.86,325,1450,329,1723,486,N/A,0.0,0,0,0,0,N/A
2470,car,0.63,314,1428,326,1510,380,N/A,0.0,0,0,0,0,N/A
2470,car,0.72,318,1184,313,1248,358,N/A,0.0,0,0,0,0,N/A
2470,car,0.47,307,1251,318,1291,348,N/A,0.0,0,0,0,0,N/A
2470,car,0.87,325,1447,329,1709,483,N/A,0.0,0,0,0,0,N/A
2471,car,0.64,314,1427,326,1507,380,N/A,0.0,0,0,0,0,N/A
2471,car,0.74,318,1186,314,1249,358,N/A,0.0,0,0,0,0,N/A
2471,car,0.42,307,1253,319,1292,348,N/A,0.0,0,0,0,0,N/A
2471,car,0.88,325,1445,327,1697,479,N/A,0.0,0,0,0,0,N/A
2471,car,0.44,326,1406,326,1496,374,N/A,0.0,0,0,0,0,N/A
2472,car,0.64,314,1427,327,1504,380,N/A,0.0,0,0,0,0,N/A
2472,car,0.77,318,1186,315,1251,358,N/A,0.0,0,0,0,0,N/A
2472,car,0.45,307,1255,319,1292,347,N/A,0.0,0,0,0,0,N/A
2472,car,0.87,325,1441,324,1686,474,N/A,0.0,0,0,0,0,N/A
2472,car,0.44,326,1404,326,1500,374,N/A,0.0,0,0,0,0,N/A
2473,car,0.59,314,1427,327,1503,380,N/A,0.0,0,0,0,0,N/A
2473,car,0.75,318,1186,316,1251,359,N/A,0.0,0,0,0,0,N/A
2473,car,0.52,307,1256,319,1294,348,N/A,0.0,0,0,0,0,N/A
2473,car,0.86,325,1437,323,1676,471,N/A,0.0,0,0,0,0,N/A
2473,car,0.42,326,1401,327,1474,372,N/A,0.0,0,0,0,0,N/A
2473,car,0.40,321,1352,326,1399,358,N/A,0.0,0,0,0,0,N/A
2473,car,0.40,324,1300,320,1340,350,N/A,0.0,0,0,0,0,N/A
2474,car,0.51,314,1426,328,1499,379,N/A,0.0,0,0,0,0,N/A
2474,car,0.74,318,1187,315,1252,359,N/A,0.0,0,0,0,0,N/A
2474,car,0.47,307,1257,319,1295,347,N/A,0.0,0,0,0,0,N/A
2474,car,0.86,325,1437,325,1665,467,matricula,0.10,1567,380,1617,394,N/A
2474,car,0.40,324,1300,320,1341,350,N/A,0.0,0,0,0,0,N/A
2475,car,0.44,314,1425,327,1500,379,N/A,0.0,0,0,0,0,N/A
2475,car,0.73,318,1189,315,1253,359,N/A,0.0,0,0,0,0,N/A
2475,car,0.47,307,1257,319,1295,347,N/A,0.0,0,0,0,0,N/A
2475,car,0.85,325,1436,327,1656,465,matricula,0.13,1555,380,1601,391,N/A
2476,car,0.76,318,1189,316,1253,360,N/A,0.0,0,0,0,0,N/A
2476,car,0.47,307,1257,319,1296,348,N/A,0.0,0,0,0,0,N/A
2476,car,0.84,325,1435,328,1647,463,matricula,0.36,1549,379,1601,392,N/A
2476,car,0.40,324,1300,320,1341,350,N/A,0.0,0,0,0,0,N/A
2477,car,0.78,318,1189,316,1254,360,N/A,0.0,0,0,0,0,N/A
2477,car,0.43,307,1257,319,1297,348,N/A,0.0,0,0,0,0,N/A
2477,car,0.86,325,1434,328,1639,461,N/A,0.0,0,0,0,0,N/A
2477,car,0.41,324,1300,320,1341,350,N/A,0.0,0,0,0,0,N/A
2478,car,0.73,318,1190,315,1256,360,N/A,0.0,0,0,0,0,N/A
2478,car,0.41,307,1257,318,1297,348,N/A,0.0,0,0,0,0,N/A
2478,car,0.87,325,1431,327,1632,459,matricula,0.32,1533,377,1587,389,N/A
2479,car,0.70,318,1192,313,1257,360,N/A,0.0,0,0,0,0,N/A
2479,car,0.82,325,1431,327,1625,457,matricula,0.18,1529,374,1575,387,N/A
2480,car,0.70,318,1192,313,1257,361,N/A,0.0,0,0,0,0,N/A
2480,car,0.79,325,1434,327,1618,456,matricula,0.30,1525,372,1574,387,N/A
2481,car,0.69,318,1192,312,1259,361,N/A,0.0,0,0,0,0,N/A
2481,car,0.83,325,1431,326,1613,454,N/A,0.0,0,0,0,0,N/A
2482,car,0.69,318,1191,313,1259,361,N/A,0.0,0,0,0,0,N/A
2482,car,0.84,325,1433,326,1606,452,matricula,0.18,1512,374,1547,387,N/A
2483,car,0.72,318,1193,312,1260,361,N/A,0.0,0,0,0,0,N/A
2483,car,0.88,325,1430,327,1601,449,matricula,0.16,1514,372,1565,386,N/A
2484,car,0.74,318,1194,312,1262,361,N/A,0.0,0,0,0,0,N/A
2484,car,0.87,325,1428,327,1596,446,N/A,0.0,0,0,0,0,N/A
2485,car,0.78,318,1194,312,1262,361,N/A,0.0,0,0,0,0,N/A
2485,car,0.88,325,1429,328,1593,445,N/A,0.0,0,0,0,0,N/A
2486,car,0.76,318,1194,313,1263,362,N/A,0.0,0,0,0,0,N/A
2486,car,0.86,325,1426,328,1589,443,N/A,0.0,0,0,0,0,N/A
2486,car,0.40,321,1350,327,1400,359,N/A,0.0,0,0,0,0,N/A
2487,car,0.74,318,1194,313,1264,362,N/A,0.0,0,0,0,0,N/A
2487,car,0.83,325,1425,327,1584,442,N/A,0.0,0,0,0,0,N/A
2487,car,0.65,327,1845,386,1919,539,N/A,0.0,0,0,0,0,N/A
2487,car,0.42,321,1354,327,1400,359,N/A,0.0,0,0,0,0,N/A
2488,car,0.74,318,1194,312,1265,362,N/A,0.0,0,0,0,0,N/A
2488,car,0.79,325,1425,327,1580,440,N/A,0.0,0,0,0,0,N/A
2488,car,0.67,327,1827,384,1919,536,N/A,0.0,0,0,0,0,N/A
2488,car,0.42,321,1355,327,1399,359,N/A,0.0,0,0,0,0,N/A
2489,car,0.73,318,1194,312,1265,362,N/A,0.0,0,0,0,0,N/A
2489,car,0.80,325,1423,326,1575,438,N/A,0.0,0,0,0,0,N/A
2489,car,0.72,327,1805,363,1919,529,N/A,0.0,0,0,0,0,N/A
2489,car,0.41,321,1354,328,1399,359,N/A,0.0,0,0,0,0,N/A
2490,car,0.73,318,1193,312,1267,362,N/A,0.0,0,0,0,0,N/A
2490,car,0.78,325,1422,325,1572,435,N/A,0.0,0,0,0,0,N/A
2490,car,0.74,327,1786,337,1919,527,N/A,0.0,0,0,0,0,N/A
2490,car,0.45,328,1395,328,1450,364,N/A,0.0,0,0,0,0,N/A
2491,car,0.69,318,1193,312,1269,362,N/A,0.0,0,0,0,0,N/A
2491,car,0.79,325,1421,324,1568,434,N/A,0.0,0,0,0,0,N/A
2491,car,0.86,327,1768,329,1918,524,N/A,0.0,0,0,0,0,N/A
2491,car,0.49,328,1392,327,1450,364,N/A,0.0,0,0,0,0,N/A
2492,car,0.63,318,1195,312,1268,361,N/A,0.0,0,0,0,0,N/A
2492,car,0.80,325,1420,324,1566,432,N/A,0.0,0,0,0,0,N/A
2492,car,0.87,327,1751,323,1919,522,N/A,0.0,0,0,0,0,N/A
2492,car,0.47,328,1390,327,1451,364,N/A,0.0,0,0,0,0,N/A
2493,car,0.64,318,1198,313,1268,361,N/A,0.0,0,0,0,0,N/A
2493,car,0.84,325,1418,323,1564,430,N/A,0.0,0,0,0,0,N/A
2493,car,0.83,327,1735,320,1919,529,N/A,0.0,0,0,0,0,N/A
2493,car,0.46,328,1391,326,1450,364,N/A,0.0,0,0,0,0,N/A
2494,car,0.62,318,1200,315,1269,361,N/A,0.0,0,0,0,0,N/A
2494,car,0.81,325,1418,323,1562,428,N/A,0.0,0,0,0,0,N/A
2494,car,0.83,327,1718,319,1919,536,N/A,0.0,0,0,0,0,N/A
2494,car,0.45,328,1396,326,1450,364,N/A,0.0,0,0,0,0,N/A
2495,car,0.65,318,1201,316,1270,362,N/A,0.0,0,0,0,0,N/A
2495,car,0.80,325,1417,324,1557,427,N/A,0.0,0,0,0,0,N/A
2495,car,0.84,327,1703,319,1919,540,N/A,0.0,0,0,0,0,N/A
2496,car,0.66,318,1201,316,1271,362,N/A,0.0,0,0,0,0,N/A
2496,car,0.84,325,1417,325,1554,426,N/A,0.0,0,0,0,0,N/A
2496,car,0.85,327,1690,318,1919,538,N/A,0.0,0,0,0,0,N/A
2496,car,0.41,328,1402,327,1447,362,N/A,0.0,0,0,0,0,N/A
2497,car,0.77,318,1202,315,1273,363,N/A,0.0,0,0,0,0,N/A
2497,car,0.85,325,1416,325,1550,423,N/A,0.0,0,0,0,0,N/A
2497,car,0.83,327,1677,318,1919,533,N/A,0.0,0,0,0,0,N/A
2498,car,0.77,318,1203,315,1274,363,N/A,0.0,0,0,0,0,N/A
2498,car,0.83,325,1416,324,1548,422,N/A,0.0,0,0,0,0,N/A
2498,car,0.84,327,1664,319,1919,527,N/A,0.0,0,0,0,0,N/A
2499,car,0.77,318,1203,315,1276,364,N/A,0.0,0,0,0,0,N/A
2499,car,0.87,325,1414,325,1545,420,N/A,0.0,0,0,0,0,N/A
2499,car,0.80,327,1650,319,1919,523,N/A,0.0,0,0,0,0,N/A
2500,car,0.76,318,1204,315,1277,364,N/A,0.0,0,0,0,0,N/A
2500,car,0.85,325,1414,325,1541,418,N/A,0.0,0,0,0,0,N/A
2500,car,0.89,327,1639,320,1919,517,N/A,0.0,0,0,0,0,N/A
2501,car,0.78,318,1204,316,1277,364,N/A,0.0,0,0,0,0,N/A
2501,car,0.87,325,1412,325,1538,417,N/A,0.0,0,0,0,0,N/A
2501,car,0.89,327,1630,320,1919,512,matricula,0.16,1876,401,1918,421,N/A
2502,car,0.75,318,1205,317,1278,365,N/A,0.0,0,0,0,0,N/A
2502,car,0.87,325,1412,325,1536,416,N/A,0.0,0,0,0,0,N/A
2502,car,0.90,327,1621,320,1919,508,matricula,0.73,1859,401,1919,420,N/A
2503,car,0.73,318,1207,316,1279,365,N/A,0.0,0,0,0,0,N/A
2503,car,0.84,325,1411,324,1535,415,N/A,0.0,0,0,0,0,N/A
2503,car,0.89,327,1611,320,1920,508,matricula,0.80,1844,401,1917,418,IS14
2504,car,0.76,318,1208,316,1280,365,N/A,0.0,0,0,0,0,N/A
2504,car,0.83,325,1410,323,1531,415,N/A,0.0,0,0,0,0,N/A
2504,car,0.89,327,1601,321,1920,505,N/A,0.0,0,0,0,0,N/A
2505,car,0.71,318,1210,316,1280,366,N/A,0.0,0,0,0,0,N/A
2505,car,0.84,325,1408,323,1528,414,N/A,0.0,0,0,0,0,N/A
2505,car,0.88,327,1592,321,1919,501,N/A,0.0,0,0,0,0,N/A
2506,car,0.74,318,1211,316,1282,367,N/A,0.0,0,0,0,0,N/A
2506,car,0.83,325,1406,323,1526,413,N/A,0.0,0,0,0,0,N/A
2506,car,0.90,327,1584,321,1913,498,matricula,0.14,1794,399,1857,414,ISI9L
2506,car,0.40,329,1510,316,1630,389,N/A,0.0,0,0,0,0,N/A
2506,car,0.41,321,1352,327,1399,359,N/A,0.0,0,0,0,0,N/A
2507,car,0.77,318,1212,316,1282,368,N/A,0.0,0,0,0,0,N/A
2507,car,0.82,325,1404,322,1524,412,N/A,0.0,0,0,0,0,N/A
2507,car,0.89,327,1575,321,1900,495,N/A,0.0,0,0,0,0,N/A
2507,car,0.42,321,1353,327,1402,359,N/A,0.0,0,0,0,0,N/A
2508,car,0.75,318,1212,316,1283,369,N/A,0.0,0,0,0,0,N/A
2508,car,0.80,325,1403,322,1523,410,N/A,0.0,0,0,0,0,N/A
2508,car,0.89,327,1567,322,1885,493,N/A,0.0,0,0,0,0,N/A
2508,car,0.42,321,1354,327,1403,359,N/A,0.0,0,0,0,0,N/A
2509,car,0.75,318,1211,316,1285,370,N/A,0.0,0,0,0,0,N/A
2509,car,0.79,325,1402,322,1521,410,N/A,0.0,0,0,0,0,N/A
2509,car,0.87,327,1559,322,1869,489,N/A,0.0,0,0,0,0,N/A
2509,car,0.44,321,1354,327,1403,359,N/A,0.0,0,0,0,0,N/A
2510,car,0.74,318,1211,315,1286,370,N/A,0.0,0,0,0,0,N/A
2510,car,0.76,325,1401,321,1517,409,N/A,0.0,0,0,0,0,N/A
2510,car,0.88,327,1552,323,1852,487,N/A,0.0,0,0,0,0,N/A
2510,car,0.40,321,1353,326,1401,359,N/A,0.0,0,0,0,0,N/A
2511,car,0.77,318,1211,314,1287,370,N/A,0.0,0,0,0,0,N/A
2511,car,0.74,325,1398,321,1516,408,N/A,0.0,0,0,0,0,N/A
2511,car,0.89,327,1545,324,1834,483,N/A,0.0,0,0,0,0,N/A
2512,car,0.81,318,1212,315,1289,371,N/A,0.0,0,0,0,0,N/A
2512,car,0.72,325,1397,321,1514,408,N/A,0.0,0,0,0,0,N/A
2512,car,0.88,327,1539,324,1820,480,N/A,0.0,0,0,0,0,N/A
2513,car,0.81,318,1213,316,1291,371,N/A,0.0,0,0,0,0,N/A
2513,car,0.66,325,1395,321,1513,407,N/A,0.0,0,0,0,0,N/A
2513,car,0.88,327,1534,323,1805,477,N/A,0.0,0,0,0,0,N/A
2514,car,0.81,318,1213,317,1291,372,N/A,0.0,0,0,0,0,N/A
2514,car,0.75,325,1393,320,1511,406,N/A,0.0,0,0,0,0,N/A
2514,car,0.76,327,1528,324,1792,474,matricula,0.24,1683,378,1735,389,N/A
2514,car,0.41,321,1352,327,1400,358,N/A,0.0,0,0,0,0,N/A
2515,car,0.82,318,1213,317,1292,372,N/A,0.0,0,0,0,0,N/A
2515,car,0.77,325,1391,320,1509,406,N/A,0.0,0,0,0,0,N/A
2515,car,0.85,327,1524,323,1780,470,matricula,0.18,1674,378,1714,388,N/A
2515,car,0.41,330,1299,319,1337,348,N/A,0.0,0,0,0,0,N/A
2516,car,0.83,318,1214,317,1294,372,N/A,0.0,0,0,0,0,N/A
2516,car,0.79,325,1389,320,1509,404,N/A,0.0,0,0,0,0,N/A
2516,car,0.85,327,1518,324,1768,468,matricula,0.21,1663,375,1713,387,N/A
2516,car,0.42,330,1299,319,1337,348,N/A,0.0,0,0,0,0,N/A
2517,car,0.82,318,1214,316,1296,373,N/A,0.0,0,0,0,0,N/A
2517,car,0.77,325,1390,321,1508,403,N/A,0.0,0,0,0,0,N/A
2517,car,0.85,327,1513,324,1756,465,matricula,0.16,1653,374,1709,387,N/A
2517,car,0.41,330,1299,319,1337,349,N/A,0.0,0,0,0,0,N/A
2517,car,0.41,321,1350,326,1401,358,N/A,0.0,0,0,0,0,N/A
2518,car,0.79,318,1214,315,1297,373,N/A,0.0,0,0,0,0,N/A
2518,car,0.79,325,1388,321,1508,401,N/A,0.0,0,0,0,0,N/A
2518,car,0.89,327,1506,325,1743,463,matricula,0.20,1643,376,1682,387,N/A
2519,car,0.79,318,1214,315,1297,374,N/A,0.0,0,0,0,0,N/A
2519,car,0.77,325,1387,321,1508,400,N/A,0.0,0,0,0,0,N/A
2519,car,0.83,327,1504,324,1731,462,matricula,0.13,1634,377,1677,387,N/A
2520,car,0.76,318,1214,315,1298,376,N/A,0.0,0,0,0,0,N/A
2520,car,0.73,325,1385,321,1507,399,N/A,0.0,0,0,0,0,N/A
2520,car,0.82,327,1498,324,1721,459,matricula,0.23,1629,375,1673,386,N/A
2520,car,0.40,330,1298,320,1338,350,N/A,0.0,0,0,0,0,N/A
2521,car,0.77,318,1215,314,1300,376,N/A,0.0,0,0,0,0,N/A
2521,car,0.74,325,1383,321,1506,397,N/A,0.0,0,0,0,0,N/A
2521,car,0.87,327,1494,325,1712,456,N/A,0.0,0,0,0,0,N/A
2521,car,0.41,321,1354,327,1400,358,N/A,0.0,0,0,0,0,N/A
2522,car,0.78,318,1215,313,1300,376,N/A,0.0,0,0,0,0,N/A
2522,car,0.76,325,1382,321,1504,397,N/A,0.0,0,0,0,0,N/A
2522,car,0.84,327,1488,323,1704,455,matricula,0.29,1610,375,1652,387,N/A
2523,car,0.77,318,1215,313,1301,377,N/A,0.0,0,0,0,0,N/A
2523,car,0.75,325,1381,321,1502,396,N/A,0.0,0,0,0,0,N/A
2523,car,0.81,327,1483,321,1694,453,matricula,0.10,1610,378,1650,388,N/A
2524,car,0.80,318,1215,313,1302,378,N/A,0.0,0,0,0,0,N/A
2524,car,0.75,325,1381,322,1493,396,N/A,0.0,0,0,0,0,N/A
2524,car,0.76,327,1480,321,1683,451,N/A,0.0,0,0,0,0,N/A
2525,car,0.78,318,1216,313,1302,379,N/A,0.0,0,0,0,0,N/A
2525,car,0.76,325,1380,323,1483,395,N/A,0.0,0,0,0,0,N/A
2525,car,0.75,327,1476,321,1676,450,N/A,0.0,0,0,0,0,N/A
2526,car,0.76,318,1215,312,1302,379,N/A,0.0,0,0,0,0,N/A
2526,car,0.74,325,1380,324,1478,395,N/A,0.0,0,0,0,0,N/A
2526,car,0.74,327,1471,321,1668,447,N/A,0.0,0,0,0,0,N/A
2527,car,0.75,318,1215,313,1303,379,N/A,0.0,0,0,0,0,N/A
2527,car,0.73,325,1380,324,1475,393,N/A,0.0,0,0,0,0,N/A
2527,car,0.81,327,1468,322,1660,445,N/A,0.0,0,0,0,0,N/A
2528,car,0.75,318,1216,313,1303,379,N/A,0.0,0,0,0,0,N/A
2528,car,0.74,325,1378,324,1473,393,N/A,0.0,0,0,0,0,N/A
2528,car,0.81,327,1486,322,1653,443,N/A,0.0,0,0,0,0,N/A
2528,person,0.78,331,0,270,64,488,N/A,0.0,0,0,0,0,N/A
2529,car,0.74,318,1217,314,1303,379,N/A,0.0,0,0,0,0,N/A
2529,car,0.58,325,1376,324,1470,392,N/A,0.0,0,0,0,0,N/A
2529,car,0.79,327,1490,324,1646,442,N/A,0.0,0,0,0,0,N/A
2529,person,0.79,331,0,269,69,485,N/A,0.0,0,0,0,0,N/A
2530,car,0.75,318,1218,314,1304,380,N/A,0.0,0,0,0,0,N/A
2530,car,0.58,325,1376,324,1467,390,N/A,0.0,0,0,0,0,N/A
2530,car,0.75,327,1489,325,1639,440,N/A,0.0,0,0,0,0,N/A
2530,person,0.76,331,0,280,75,480,N/A,0.0,0,0,0,0,N/A
2531,car,0.77,318,1219,314,1306,381,N/A,0.0,0,0,0,0,N/A
2531,car,0.62,325,1375,324,1462,389,N/A,0.0,0,0,0,0,N/A
2531,car,0.69,327,1487,324,1633,437,N/A,0.0,0,0,0,0,N/A
2531,person,0.78,331,0,290,81,481,N/A,0.0,0,0,0,0,N/A
2532,car,0.74,318,1219,314,1307,383,N/A,0.0,0,0,0,0,N/A
2532,car,0.67,325,1370,324,1456,389,N/A,0.0,0,0,0,0,N/A
2532,car,0.72,327,1462,321,1627,435,N/A,0.0,0,0,0,0,N/A
2532,person,0.69,331,0,287,86,482,N/A,0.0,0,0,0,0,N/A
2533,car,0.73,318,1219,315,1308,384,N/A,0.0,0,0,0,0,N/A
2533,car,0.58,325,1368,325,1452,389,N/A,0.0,0,0,0,0,N/A
2533,car,0.71,327,1455,323,1620,433,N/A,0.0,0,0,0,0,N/A
2533,person,0.77,331,0,290,90,484,N/A,0.0,0,0,0,0,N/A
2534,car,0.75,318,1220,316,1309,385,N/A,0.0,0,0,0,0,N/A
2534,car,0.63,325,1365,325,1449,388,N/A,0.0,0,0,0,0,N/A
2534,car,0.76,327,1454,323,1613,431,N/A,0.0,0,0,0,0,N/A
2534,person,0.74,331,0,281,93,484,N/A,0.0,0,0,0,0,N/A
2535,car,0.77,318,1221,316,1309,385,N/A,0.0,0,0,0,0,N/A
2535,car,0.67,325,1363,324,1448,385,N/A,0.0,0,0,0,0,N/A
2535,car,0.74,327,1444,321,1607,430,N/A,0.0,0,0,0,0,N/A
2535,person,0.75,331,4,277,102,484,N/A,0.0,0,0,0,0,N/A
2536,car,0.75,318,1221,318,1311,385,N/A,0.0,0,0,0,0,N/A
2536,car,0.64,325,1362,324,1448,384,N/A,0.0,0,0,0,0,N/A
2536,car,0.78,327,1439,321,1600,429,N/A,0.0,0,0,0,0,N/A
2536,person,0.72,331,12,270,108,483,N/A,0.0,0,0,0,0,N/A
2537,car,0.76,318,1221,317,1310,385,N/A,0.0,0,0,0,0,N/A
2537,car,0.62,325,1358,324,1448,382,N/A,0.0,0,0,0,0,N/A
2537,car,0.84,327,1436,321,1595,429,N/A,0.0,0,0,0,0,N/A
2537,person,0.78,331,22,266,113,481,N/A,0.0,0,0,0,0,N/A
2538,car,0.76,318,1222,317,1310,386,N/A,0.0,0,0,0,0,N/A
2538,car,0.59,325,1355,324,1449,382,N/A,0.0,0,0,0,0,N/A
2538,car,0.81,327,1433,321,1592,428,N/A,0.0,0,0,0,0,N/A
2538,person,0.82,331,29,266,117,479,N/A,0.0,0,0,0,0,N/A
